I0,I1,I2
23.2328,18.7459,144.8831
28.1130,25.5433,141.8124
32.6392,33.2531,139.0281
37.2605,41.5686,136.9872
42.2195,49.8470,135.5211
46.7170,57.5217,134.3576
50.4500,63.9586,134.0655
53.6772,69.2551,134.8381
57.3014,73.7490,136.1584
62.0482,77.6059,138.2876
70.5009,81.0663,144.6007
91.1670,83.7359,164.5932
144.7708,84.7235,-140.0834
-165.2083,84.7667,-93.6257
-115.6051,85.1901,-49.8350
7.9837,84.6974,72.1261
21.0626,81.9389,88.8232
26.9617,78.5093,95.9884
32.6143,75.2034,102.2826
38.6302,71.7965,109.0896
43.2446,67.9491,115.2346
46.2604,63.0247,120.7358
47.3683,57.3313,125.2553
46.5160,51.3743,128.8551
44.1229,45.0542,132.2795
41.6160,38.9034,135.9191
38.3972,33.4221,139.7547
35.0862,29.1556,143.3058
32.9944,26.0233,146.3932
31.8800,24.0536,148.4785
31.5111,22.9721,149.5825
31.9128,22.5285,149.9511
32.9664,22.7723,149.6967
34.2182,23.7121,148.8396
35.4161,25.0795,147.6541
36.4652,26.5578,146.5370
37.3388,27.8663,145.7268
37.9412,28.7991,145.3143
38.3052,29.3092,145.2006
38.5854,29.4379,145.3049
38.8698,29.3663,145.5011
39.0672,29.2518,145.6554
39.2685,29.1774,145.7510
39.4751,29.1929,145.8063
39.6918,29.3229,145.8296
39.9844,29.5456,145.8361
40.3539,29.7947,145.8810
40.7181,30.0456,145.9841
40.9947,30.2607,146.1236
41.1899,30.4137,146.3021
41.2683,30.5398,146.4807
41.3417,30.6648,146.6243
41.4519,30.7802,146.7695
41.5233,30.9044,146.8841
41.5833,31.0305,146.9841
41.6896,31.1837,147.0796
41.8302,31.3923,147.1378
41.9916,31.6154,147.1786
42.1417,31.8073,147.2268
42.2552,31.9584,147.2730
42.3164,32.0608,147.2999
42.3080,32.1492,147.2909
42.2331,32.2653,147.2184
42.1465,32.4287,147.0889
42.0816,32.6330,146.9371
42.1016,32.8750,146.7777
42.3189,33.1927,146.5597
42.9139,33.7867,146.1631
44.0792,34.8784,145.4676
45.8356,36.5539,144.5305
48.0287,38.8694,143.5010
50.5088,41.6707,142.5554
52.9963,44.7718,141.8617
55.4517,47.8777,141.5608
58.1065,50.8741,141.6383
61.1841,53.9276,142.0154
64.5456,57.1819,142.6404
68.0019,60.6704,143.5049
71.7921,64.3915,144.8025
76.2217,68.2212,146.8569
81.9006,72.0744,150.2299
90.1030,75.7067,156.4977
103.2025,78.7688,168.1857
124.5488,80.8067,-171.4628
152.2190,81.4270,-144.7960
175.1455,80.8902,-123.2537
-169.6906,79.7753,-109.5777
-159.3972,78.3786,-100.8302
-151.8359,76.8292,-94.6135
-145.9495,75.1037,-89.7852
-141.3518,73.2004,-85.9216
-138.0636,71.3476,-83.0058
-135.8218,69.6938,-80.9615
-134.1751,68.2559,-79.5865
-132.9229,67.0561,-78.6186
-131.9173,66.0230,-77.8614
-131.1077,65.0989,-77.2661
-130.5874,64.3581,-76.9193
-130.3199,63.8391,-76.7990
-130.2221,63.4680,-76.7993
-130.2516,63.1759,-76.8276
-130.3080,62.8942,-76.8552
-130.3280,62.5555,-76.8339
-130.3926,62.1925,-76.7929
-130.5067,61.8604,-76.7652
-130.6363,61.5577,-76.7540
-130.8452,61.3270,-76.7854
-131.1554,61.2131,-76.9146
-131.5108,61.1805,-77.1194
-131.8257,61.1691,-77.3022
-132.1387,61.1951,-77.5043
-132.5256,61.2555,-77.7880
-132.9256,61.3201,-78.0999
-133.2287,61.3083,-78.3122
-133.4709,61.2176,-78.4189
-133.6775,61.0858,-78.4772
-133.9850,61.1960,-78.5520
-134.7137,61.9880,-78.9830
-136.4661,63.8717,-80.3064
-140.9833,67.2660,-84.0448
-151.8184,71.9943,-93.5109
-171.3806,76.3812,-110.8610
154.7008,78.6888,-142.0921
118.2410,77.1053,-176.2236
96.8989,72.4418,165.1047
85.9749,66.5265,157.2632
79.7064,60.2126,153.6952
75.6267,53.7147,151.8267
71.7196,47.1482,151.0419
68.1497,40.5756,150.8648
64.9479,34.0126,150.9080
62.0693,27.4842,151.2109
60.0873,21.6046,151.9820
59.2538,17.4496,153.1338
58.8648,15.1725,154.1185
59.1056,14.5482,154.6590
59.6798,14.9972,155.0130
60.6424,16.0163,155.2247
61.7575,17.1109,155.2212
62.6277,17.7497,155.1288
63.0914,17.8778,155.0465
63.1725,17.6434,154.9598
63.0403,17.1955,154.8911
62.7675,16.7590,154.8571
62.4205,16.5701,154.8183
62.1279,16.6955,154.7609
62.1639,17.1006,154.7394
62.3206,17.7234,154.7447
62.4070,18.4834,154.7800
62.4445,19.2124,154.8608
62.4397,19.8038,154.9790
62.2556,20.2313,155.1662
61.7082,20.5669,155.3958
60.7762,20.8766,155.6358
59.6494,21.2342,155.8855
58.6238,21.6898,156.1438
57.9551,22.3542,156.3885
57.6262,23.2953,156.6269
57.5293,24.5586,156.8349
57.4900,26.1086,156.9994
57.4558,27.8322,157.1214
57.3698,29.4953,157.2519
57.2845,30.8330,157.4459
57.1884,31.8468,157.6702
57.0193,32.6777,157.9129
56.8595,33.3852,158.2103
56.7533,34.0258,158.5843
56.6579,34.6290,159.0446
56.5309,35.1078,159.5390
56.3917,35.4351,160.0247
56.2456,35.6175,160.5096
56.0881,35.6727,160.9964
55.9523,35.6644,161.4720
55.8401,35.6209,161.9425
55.7401,35.5835,162.3912
55.6926,35.5256,162.7982
55.7819,35.4114,163.1844
56.1845,35.3341,163.5485
56.5884,35.3287,163.8278
56.7716,35.4109,163.9855
56.9013,35.5069,164.0498
57.1617,35.5572,164.1049
57.3064,35.5770,164.2496
57.4054,35.5866,164.4527
57.4062,35.5874,164.7295
57.3338,35.5870,165.0152
57.3262,35.5117,165.2572
57.3215,35.2779,165.4552
57.3286,34.9836,165.5565
57.2995,34.7245,165.5720
57.7325,34.4794,165.6162
58.3208,34.2669,165.8003
58.7077,34.1238,166.0056
59.0096,34.0185,166.2373
59.5057,33.9007,166.4810
59.9730,33.6979,166.6570
60.2988,33.4274,166.7192
60.7283,33.1145,166.6826
61.1060,32.8132,166.5339
61.4973,32.5699,166.3191
62.1726,32.3334,166.1788
62.8675,32.0861,166.1056
63.4542,31.8138,166.0060
64.0613,31.4361,165.8395
64.7027,30.8599,165.5829
65.3638,30.1147,165.2357
66.1293,29.2910,164.8179
66.9672,28.4527,164.3431
67.8336,27.6425,163.7985
68.7455,26.7980,163.1868
69.6096,25.9639,162.5320
70.3755,25.2621,161.8191
71.2828,24.6345,160.9967
72.3010,24.0491,160.0850
73.4676,23.6227,159.1083
74.5096,23.6132,158.1137
75.6125,24.3493,157.1558
77.0687,25.9953,156.3705
78.2310,28.3795,156.0275
79.6451,31.0812,156.0624
80.8391,33.9102,156.3223
82.1733,36.7519,156.6066
83.8753,39.8373,156.8549
85.8854,43.0438,157.2373
88.4546,46.6229,157.9207
92.0416,51.0205,159.3947
97.0167,56.3830,162.8049
105.3298,61.7391,169.2987
117.1714,66.2976,179.9012
133.1044,69.6338,-164.4288
152.4648,71.4429,-144.6484
172.7206,71.5845,-123.4860
-169.7413,70.2011,-104.4195
-157.4504,67.9461,-90.0905
-149.8894,65.6033,-80.2990
-145.5243,63.6403,-73.5926
-142.9926,62.3023,-68.8102
-141.9396,62.2584,-65.7899
-142.5981,64.0936,-65.0136
-146.6908,68.2685,-68.2417
-157.7015,74.0227,-78.6295
177.9980,79.3504,-101.5627
120.5489,81.0800,-157.1861
79.1719,76.3549,162.0219
64.2060,68.8853,149.1974
56.8045,60.7918,144.6902
51.7897,52.4028,142.7126
48.2206,43.8640,141.9050
45.8459,35.4637,141.9774
44.0401,27.4121,142.7538
42.4622,19.9270,144.2304
40.8801,13.1615,146.4317
39.3823,7.2517,149.4041
38.0568,2.5903,152.5323
37.0471,0.0975,154.2411
36.9939,0.4818,153.4831
38.2208,3.7301,150.5051
40.6869,8.9305,147.1825
43.9061,15.1355,144.8817
47.3149,22.0014,143.5319
50.5069,29.3455,143.1525
53.6797,37.0397,143.8467
57.0013,44.8928,145.6615
60.8111,52.7602,148.7015
65.8127,60.5143,153.5779
73.6982,67.9265,162.0149
88.7797,74.4021,178.1199
119.9227,78.4660,-149.1985
162.9020,78.0245,-105.5791
-170.8534,74.6794,-79.2130
-163.0595,72.4443,-71.2671
-167.1662,72.7672,-75.4869
174.8683,74.7524,-93.9716
148.1871,76.0568,-121.4221
117.6461,75.0276,-152.7980
94.8463,70.8487,-176.0753
81.6923,64.5661,171.2903
74.7327,57.7186,165.8136
70.2364,50.8497,163.7705
66.6326,44.0858,163.3693
63.5269,37.3958,163.6740
61.2991,30.9407,164.7042
60.1660,25.0967,166.8273
59.5449,22.7049,168.4153
59.3332,26.0640,167.4474
61.2498,31.9228,165.7616
64.9578,38.0198,164.9161
69.1744,44.2185,164.9891
73.2420,50.5475,166.5722
78.7468,56.9628,170.8681
88.4567,63.0143,178.8110
100.9454,68.4413,-170.3083
112.7275,73.3221,-158.1401
115.0396,74.4711,-154.6552
103.5949,71.0537,-165.2793
91.6420,65.8758,-176.5652
82.2726,59.7598,174.9234
75.0055,52.7968,169.0720
70.9169,45.9329,166.8321
68.9721,39.6386,167.5289
68.5119,34.9969,169.4612
69.1723,35.6348,170.2151
70.5785,41.0374,169.7513
73.5066,47.2961,170.2645
78.5495,53.5825,172.5080
85.1782,59.6437,177.1044
95.1368,65.2126,-174.7353
109.2529,69.9933,-162.9341
115.6885,73.0901,-155.5008
105.4258,70.2967,-164.7578
92.6381,65.2502,-176.9609
82.3452,59.2772,174.4132
76.1758,52.6563,171.1288
72.8315,46.4791,172.2903
70.7318,41.1898,174.9333
69.7682,40.6247,176.1978
70.8052,45.5674,175.9769
75.4437,51.8299,176.8756
84.0756,58.0306,-179.5683
96.0574,63.6820,-172.3287
110.5046,68.4121,-161.2436
122.8889,72.4123,-148.4261
120.4633,73.0173,-148.6824
104.4835,69.1863,-163.9813
90.1675,64.0639,-177.4330
80.9261,57.7465,175.2823
76.5470,51.3687,174.5316
75.0800,45.4769,177.2633
74.7407,41.7035,179.9232
74.8485,43.8122,-179.6352
76.9893,49.5294,179.8659
82.9722,55.5293,-179.3724
91.9418,61.3409,-175.7970
103.8512,66.5793,-168.4259
118.0075,71.0336,-156.8539
131.1001,74.2526,-143.1672
123.1886,72.9829,-149.7448
107.5196,68.8768,-164.3954
95.4093,63.8149,-174.6355
87.6265,57.7567,-179.0547
82.6346,51.5519,-179.5736
79.4403,45.9565,-178.7280
77.0150,45.0890,-178.5547
77.3547,49.4758,-178.9169
82.2566,55.4912,-178.0869
91.3913,61.3653,-174.2456
104.0180,66.6216,-166.3740
119.7657,70.9461,-154.1315
138.2665,74.2040,-137.4460
144.2732,75.0409,-130.4027
126.8001,72.9570,-145.8885
108.3849,69.1412,-162.0212
95.5360,63.8859,-171.6330
87.0741,57.7816,-175.8733
82.0256,51.6673,-176.6318
78.7702,48.3885,-176.3884
77.8250,50.7666,-176.4692
81.1193,56.5425,-176.0498
89.6681,62.4491,-172.6036
102.5103,67.8002,-164.8214
119.6016,72.1444,-151.7890
141.5214,75.2513,-132.8198
162.6682,76.7878,-112.3369
156.8320,76.9208,-116.9583
128.0950,75.4904,-143.9636
105.0431,71.9211,-164.8151
91.0887,66.3802,-175.6978
83.4970,60.1850,-179.2952
79.0456,54.4111,-179.6252
76.5880,53.0347,-179.3792
77.1151,56.3404,-179.0266
82.3064,62.2706,-177.2496
93.4940,68.0663,-170.9100
111.2749,72.8587,-157.3826
136.7058,75.7894,-134.8998
166.8822,76.1521,-107.1295
-168.6572,74.3028,-83.7938
-159.6088,72.8866,-74.5392
-166.0351,74.2148,-80.4867
169.8103,76.5586,-103.4510
137.5110,76.6821,-133.7900
111.6338,73.4774,-157.4601
97.2656,68.1874,-168.9042
90.0567,62.2250,-172.7688
86.5769,56.5283,-173.6815
84.6202,53.0724,-174.0279
83.5614,51.7428,-174.5780
83.3984,52.0045,-175.3519
84.1397,53.6927,-175.9568
86.0863,57.3892,-176.0306
89.6278,62.6715,-174.9468
95.1984,68.3230,-171.7285
104.7685,73.6016,-164.0410
123.6857,77.8949,-146.6994
159.4441,79.6286,-112.9546
-164.9601,77.5721,-80.5816
-144.9151,73.2607,-62.4408
-140.1507,71.1008,-57.0278
-146.5798,72.8598,-62.2375
-166.2775,76.3577,-79.7962
162.1390,78.0764,-108.4238
128.5934,76.4143,-139.2653
107.1508,71.9279,-157.3657
95.4933,66.2004,-164.7636
89.3061,60.0990,-166.8318
86.1090,55.0751,-166.7491
84.6254,54.5669,-166.6142
85.5488,58.6654,-166.6859
90.2207,64.4316,-165.4217
99.8393,69.9364,-159.9774
116.7455,74.5613,-146.9880
143.9087,77.3675,-123.1269
176.9436,77.2826,-92.9892
-157.9846,74.5417,-70.0731
-146.1838,71.3448,-58.2026
-146.6730,71.3267,-57.4039
-159.1088,74.3909,-68.7971
175.9292,77.2094,-91.9986
142.1148,77.1681,-123.5777
115.8662,73.7532,-147.6818
101.9454,68.4859,-158.9238
94.9190,62.5762,-163.1093
91.0634,58.5452,-164.7558
88.9627,59.3636,-165.8881
89.2920,64.1849,-166.4202
94.6109,69.8505,-164.1156
108.4161,74.9639,-154.3896
136.8752,78.2311,-129.7953
174.7881,78.0003,-95.6087
-158.2259,74.6938,-71.9633
-143.8037,70.0844,-58.8961
-138.6073,66.8629,-53.2658
-140.2713,67.4905,-54.4364
-150.5739,71.3833,-63.6559
-169.2997,75.4149,-80.2419
160.3600,77.3631,-107.5945
127.2657,75.6520,-137.4985
107.5157,71.0467,-153.9350
97.7742,65.3174,-160.6304
92.8052,59.9113,-163.0849
90.3308,58.7068,-163.8126
89.8131,61.5177,-164.0891
92.6779,66.9899,-162.8846
101.0440,72.4728,-157.7027
118.2531,77.1604,-143.9950
151.2353,79.7947,-114.1769
-169.1215,78.8256,-78.1337
-145.4432,74.9916,-57.2794
-133.8546,69.9773,-46.9420
-129.5142,65.9237,-42.1690
-131.5348,66.3161,-43.3765
-140.5522,70.1501,-51.3642
-156.4131,74.2067,-65.3118
177.7195,76.6682,-88.4072
144.7870,76.1787,-118.1572
120.3021,72.6473,-139.3078
106.1670,67.5011,-150.2081
98.5024,61.7873,-155.2520
94.9533,59.1407,-156.7215
93.9693,61.3158,-156.7275
96.1643,66.7101,-155.5797
103.7525,72.1735,-150.8711
120.9712,76.7298,-136.9641
153.5046,78.9194,-107.4559
-170.7623,77.6033,-75.2528
-148.3282,73.7598,-55.9246
-136.4011,69.1583,-45.5176
-133.8336,67.0156,-42.2904
-140.1013,69.6475,-47.3409
-154.4479,74.0915,-59.8840
-179.5089,77.4196,-82.2134
144.0941,77.5672,-115.4548
117.3337,74.0631,-139.2824
104.3454,68.7051,-149.4720
98.3478,63.6350,-152.9345
96.0940,63.1042,-153.1011
97.8732,67.4247,-150.9414
106.9625,72.7366,-144.1602
129.1426,76.7642,-126.4942
164.8367,77.7143,-96.1007
-164.8571,74.8421,-70.5755
-147.5977,69.9959,-56.7821
-138.2126,64.7236,-48.3603
-136.3208,62.2579,-45.0856
-140.8262,64.8026,-48.5707
-151.2850,69.8232,-57.4778
-168.5675,74.6013,-72.1455
160.6268,77.3195,-99.9343
126.7743,75.7870,-130.8067
108.0822,71.1244,-146.3509
100.4401,67.8595,-150.8066
99.8303,69.0469,-149.4399
108.8189,73.5361,-141.1051
132.9881,77.1813,-120.3436
169.6723,77.4960,-88.7811
-161.7217,74.3456,-64.9822
-145.5668,69.4662,-52.2245
-136.6479,64.1709,-44.5351
-134.4671,61.3687,-41.0499
-137.9930,63.6534,-43.6307
-147.0756,68.6063,-51.5648
-162.2541,73.3979,-64.4766
170.5746,76.5653,-88.6053
136.6134,76.0363,-119.2626
114.8049,72.0610,-137.9579
105.9501,69.1651,-143.9169
107.1497,70.9995,-141.1637
120.7448,75.2804,-128.6045
151.3993,77.4476,-101.8609
-174.7957,75.6615,-73.2740
-153.8822,71.2363,-56.4828
-141.7377,65.9687,-47.1141
-135.2781,61.2031,-40.8418
-134.8086,60.3320,-39.1331
-139.7366,64.2871,-43.1215
-148.9950,69.8274,-50.9708
-165.8173,74.8619,-65.5436
162.4542,77.8871,-94.4095
126.4038,76.5442,-127.5081
107.6411,72.6174,-143.3647
102.3048,71.3959,-146.2232
107.7049,74.2704,-140.3006
130.1365,78.0541,-119.6139
169.1348,78.5165,-84.7205
-160.5794,75.2540,-59.0059
-144.6428,70.0718,-46.5046
-135.7827,64.3077,-39.9324
-131.1978,58.8522,-35.2481
-130.5378,56.8113,-33.5552
-133.3344,59.7106,-36.1743
-139.7312,65.2669,-41.6142
-148.9094,71.1408,-49.3108
-167.4084,76.4037,-65.6173
155.8784,78.7872,-98.7042
121.6407,76.3234,-129.5905
107.7236,72.8425,-140.6765
108.5370,73.8331,-137.8982
126.9480,77.5013,-119.9251
164.9980,78.0839,-85.9273
-164.4396,74.2509,-60.8006
-148.8665,68.4326,-49.2182
-140.2866,62.0474,-43.3784
-135.7510,55.8196,-39.3420
-134.8880,52.2017,-37.1975
-137.3508,54.0220,-38.9529
-143.1757,59.2665,-43.9230
-151.3292,65.2478,-50.4790
-164.7686,71.2491,-61.9435
170.6112,75.6937,-83.9120
137.1530,75.7261,-113.9825
116.3926,72.6880,-131.9392
111.1810,71.6277,-135.2762
116.9934,73.2664,-129.2358
136.4140,75.9582,-111.3904
167.9728,76.4068,-83.1108
-165.2030,73.7500,-60.0057
-148.6928,69.1312,-46.6151
-138.8096,63.5083,-39.4186
-132.9141,57.6633,-34.8324
-130.7852,53.5523,-31.8237
-131.6925,54.2602,-32.2569
-135.8038,59.3536,-35.8843
-141.1146,65.7570,-40.2158
-149.2043,72.4803,-47.1446
-168.4972,78.9458,-64.4408
139.4478,81.3085,-112.3366
101.9626,77.6541,-147.3271
92.4857,74.0179,-154.5085
93.7006,74.3539,-152.3508
109.7362,78.2341,-137.2154
153.2719,79.9848,-97.2512
-167.2339,76.6523,-63.6895
-149.2231,70.6354,-50.3372
-140.8089,63.9290,-44.5947
-137.2505,57.3821,-40.7070
-135.3834,52.1765,-37.3673
-135.5797,51.1502,-37.2531
-138.8060,54.5328,-40.6625
-144.5934,60.3397,-45.7298
-152.3734,66.9695,-51.7600
-165.9623,73.1529,-63.3446
166.0475,76.9144,-88.6780
132.7111,75.8390,-118.9922
113.2242,71.9050,-135.7223
106.5633,69.8748,-139.9273
109.4112,71.4912,-135.7512
126.0666,75.0557,-119.8515
157.4610,76.0832,-91.9507
-173.4175,73.4495,-67.3890
-155.5583,68.6033,-53.1080
-145.1126,63.1064,-44.7178
-139.8566,58.1560,-38.7034
-140.1326,57.3988,-37.5207
-144.3658,60.6925,-41.5008
-152.8766,66.1005,-49.1759
-165.8490,71.7999,-60.5861
169.5929,76.2154,-82.9309
133.5384,76.5109,-116.0803
109.1268,72.6202,-137.3737
99.0464,68.6919,-144.2897
98.8860,69.3874,-142.2036
110.2731,73.3525,-130.9966
138.5941,76.0137,-106.0214
172.6381,74.7061,-77.1291
-164.4233,70.5273,-58.4579
-150.9305,65.1244,-47.9115
-142.4329,59.6589,-40.9318
-139.8378,56.3661,-37.1220
-141.7507,57.7037,-37.6807
-148.2805,62.7410,-43.0783
-158.4029,69.0020,-51.2407
-176.8577,74.9590,-67.3868
147.6995,77.5876,-99.6094
116.4200,75.1288,-127.9300
104.7789,72.5454,-136.9152
107.3507,73.4757,-133.0564
127.2725,76.4898,-114.2303
163.6538,76.5562,-82.0697
-167.9277,72.7578,-58.8592
-152.0620,67.1843,-46.9746
-142.6936,61.3288,-39.9985
-137.4667,56.1437,-34.4509
-136.5195,54.7009,-32.1287
-138.7713,57.9903,-33.9843
-144.2300,64.0078,-38.9774
-152.3684,70.6249,-46.0896
-170.4852,76.5462,-62.3953
151.0800,79.2073,-97.7302
116.0598,77.0112,-130.3120
105.1965,75.0496,-139.0148
111.6132,76.1376,-131.6732
138.9557,78.1686,-105.7967
177.2703,76.4389,-71.7431
-160.0746,71.2127,-53.3506
-148.3733,64.9002,-44.6110
-141.6132,58.7445,-38.9448
-138.7922,54.5140,-35.4729
-139.0612,54.3980,-34.8539
-142.0183,58.4567,-37.1605
-148.0918,64.9488,-42.0889
-158.3711,71.8035,-50.5469
178.7739,77.3823,-70.7382
137.3452,78.7634,-109.2653
111.1461,75.7074,-134.1664
105.8297,73.4315,-138.5793
111.6350,73.5210,-132.6627
127.6825,74.9157,-117.6271
155.4594,75.3458,-91.9480
-177.5942,72.4633,-67.7786
-160.7735,67.2468,-53.6405
-150.3966,61.4633,-45.3159
-143.9753,56.2544,-39.4569
-141.8640,53.7101,-36.7855
-144.6460,55.6606,-38.2751
-151.1222,60.5788,-43.1577
-161.3020,66.3257,-51.7613
-177.9841,70.9161,-66.7471
159.8193,72.6523,-87.1861
145.0523,71.8174,-100.5971
140.9534,70.6026,-103.9534
142.8818,69.7457,-102.2429
146.6229,68.9447,-99.3956
150.2158,68.0045,-96.5842
153.9585,67.1422,-93.3593
156.7218,66.5195,-91.0872
155.4135,66.3443,-92.7309
146.6963,66.4897,-100.8455
128.9599,65.7683,-116.8619
109.1624,63.1761,-134.1516
91.7743,58.1971,-148.7880
79.1044,51.5556,-158.6998
71.4036,44.0650,-164.9642
66.4265,36.3607,-168.7369
62.6286,28.7919,-170.5624
60.2056,21.6156,-170.8596
59.3465,16.0596,-170.1309
60.1006,14.3899,-169.6429
62.3489,16.6830,-169.7299
66.0539,22.4704,-170.2001
70.9969,28.7700,-169.9039
76.3352,35.0104,-168.7066
82.0359,41.1579,-166.1865
88.4579,47.0906,-161.7833
96.3055,52.5749,-155.4189
106.1914,57.3010,-146.1259
119.3384,60.7998,-133.5001
135.4655,62.6287,-118.4313
151.8572,63.1899,-103.4461
165.7951,63.6745,-90.4679
169.8336,64.8798,-86.9543
158.2852,66.9518,-98.9098
136.8471,68.5321,-120.0475
112.9527,67.1576,-142.6223
92.9137,62.5229,-160.3875
79.2382,55.9363,-171.0160
70.9283,48.6046,-176.6903
66.7426,41.4572,-178.5925
66.5211,35.5022,-177.1070
69.6651,35.9502,-175.8394
75.3056,42.1232,-175.0281
82.7322,48.3492,-172.0208
91.3803,54.1696,-166.2202
102.9704,59.2450,-157.3877
118.0089,63.0156,-144.5673
135.8245,65.0211,-128.5207
152.3638,65.8902,-112.6868
156.7941,66.1332,-107.8594
143.1431,66.2929,-120.4698
121.3524,65.5614,-140.0535
99.9436,62.0842,-157.8007
86.7375,56.1895,-166.8946
82.9304,50.3691,-168.6144
85.0918,50.5429,-167.7323
91.0671,56.0458,-164.5415
101.8657,61.3698,-156.9815
117.5683,65.2944,-143.8604
137.6103,67.0080,-125.9541
158.0855,66.1708,-107.2285
175.1133,63.4367,-91.3888
-172.4643,60.3821,-79.4211
-168.0891,58.9669,-74.6531
-170.5432,59.7941,-75.8923
-175.7625,61.3992,-80.1451
-179.6140,62.4112,-83.5073
-176.3200,62.3371,-80.3064
-169.2595,61.3763,-73.3773
-163.7921,60.3332,-67.8806
-163.4880,60.9817,-67.4729
-171.4659,64.3061,-75.0039
172.3985,68.7592,-89.4792
146.4238,72.0168,-112.2202
113.7753,71.2628,-141.0566
89.4654,66.4316,-161.9450
76.0503,59.6093,-172.7064
69.7490,52.3791,-177.4744
67.1335,45.4501,-178.9337
66.9268,39.5170,-178.4734
68.0215,36.2901,-177.5342
70.0203,36.5454,-176.5546
72.4257,40.3184,-175.8571
75.1762,46.3070,-175.0876
78.8727,52.3586,-173.3076
84.6160,58.3205,-169.6819
93.7571,63.9667,-162.5100
108.8941,68.6489,-149.2015
131.6901,71.0852,-127.9887
156.6709,70.2507,-104.2031
176.3394,67.4188,-85.1172
-170.2934,64.8829,-71.5331
-166.1983,64.9090,-66.6797
-173.2063,69.0074,-72.5542
165.0770,74.2029,-92.4847
129.3985,76.0315,-126.3615
95.7801,72.7941,-158.7369
80.4554,66.5638,-172.9173
77.4477,60.1942,-175.4509
78.1637,57.6876,-175.5496
79.8675,61.6999,-176.0842
84.0002,67.5725,-173.7200
94.0235,73.1676,-165.8183
115.3536,77.5991,-146.2096
153.3398,79.0431,-110.0131
-172.2495,76.4489,-78.2734
-153.8652,71.5871,-61.6962
-143.2610,65.9495,-52.1482
-136.0730,60.7997,-45.1670
-132.5857,58.7237,-41.5067
-132.5370,61.2516,-41.1662
-135.5863,67.6002,-43.4898
-138.4009,75.1936,-44.9126
-146.2157,82.4926,-50.4190
68.4685,84.2048,168.2559
55.5560,77.7700,155.0030
55.8682,70.7703,156.3116
58.2866,64.1179,158.9784
62.1050,58.2271,162.8120
65.6805,55.4199,166.0899
68.4550,58.3495,167.7050
71.8707,64.6082,169.7637
78.7424,70.8738,175.5461
93.5073,76.5221,-170.9467
126.4866,80.1877,-138.5640
174.0621,79.5114,-92.6477
-158.6695,75.0866,-66.7752
-145.1534,69.6464,-53.3550
-139.1165,66.5349,-46.8529
-140.3521,68.4633,-47.6516
-148.0882,74.4933,-54.5802
-165.4832,81.2520,-70.2182
101.6047,83.4794,-159.7652
63.7801,77.3359,160.8658
57.8737,69.7682,155.8449
57.3255,62.4639,155.7060
58.4946,55.7284,157.4520
60.8908,49.5472,160.1702
63.8921,44.8415,163.2802
66.3569,44.1968,165.1834
67.8004,48.7004,165.1505
69.1212,54.8257,165.0840
70.8771,61.0409,166.3946
74.3165,67.2205,169.0923
82.1957,73.2602,175.7401
101.9673,78.4682,-165.5181
147.1194,80.4019,-121.2440
-173.4539,76.9209,-83.6119
-157.9873,70.4099,-68.5037
-150.7565,63.4541,-60.9522
-144.8005,57.3981,-54.3779
-139.7533,53.3190,-48.9591
-138.8578,53.7257,-48.6188
-140.9747,58.0716,-52.4860
-144.5947,63.5102,-58.6926
-151.5791,68.0299,-68.6146
-164.2307,71.0059,-84.0949
178.4135,72.3987,-103.7577
158.2763,72.5512,-125.1682
137.1665,71.5283,-146.4640
117.6355,69.0465,-165.2670
101.6546,65.0675,-179.7411
90.0621,59.4703,170.6327
83.0893,53.0481,165.4074
79.2782,46.4957,163.2010
77.0933,39.9400,162.1091
76.2530,33.4682,161.6588
76.2221,27.2102,161.8948
76.2891,21.2201,162.7469
76.0879,17.0099,163.6977
76.0822,18.2733,163.8755
77.0432,23.9687,163.5288
78.5728,29.8303,163.7811
80.5915,35.7660,165.0297
83.2003,41.7438,167.6619
86.4999,47.6971,172.6095
93.2403,53.3281,-179.9597
104.4895,58.1318,-169.7222
119.2279,61.4962,-155.9867
136.6586,62.9417,-139.7666
154.5909,62.2360,-123.3864
169.8832,59.9133,-109.2720
-178.3592,56.9723,-97.7416
-169.2813,54.0368,-87.6169
-163.2435,51.8772,-79.7540
-163.4296,52.5656,-79.8786
-168.6750,55.6602,-87.2297
-175.9969,58.8022,-97.2220
174.8991,61.2065,-108.9565
163.4265,62.8247,-122.6507
149.4350,63.4950,-137.8344
133.3474,63.1325,-154.0496
117.0804,61.0913,-169.8877
102.7876,56.9064,176.6277
93.0330,51.3445,167.2865
86.4331,45.0748,161.8179
82.1357,38.5201,158.2377
79.9003,31.9321,156.0438
79.0475,25.4966,155.0416
79.3482,19.3387,154.8497
80.2797,16.2194,155.1326
81.3521,20.8194,155.3390
83.1436,26.6669,155.8010
85.4686,32.4488,157.0701
88.3600,38.2108,159.9884
92.1338,43.8100,165.5571
99.1866,48.9281,173.5611
110.6558,53.0847,-176.0286
124.9731,55.6088,-162.9692
140.5253,56.2397,-148.8943
155.0515,55.3768,-135.7395
166.6457,54.0458,-124.3075
175.6453,52.9170,-113.8466
-179.1973,52.5288,-106.6988
175.8643,54.3450,-113.3126
166.6384,57.8842,-124.8643
153.4957,61.2767,-139.6962
136.2079,62.5880,-157.8842
119.2202,60.9529,-175.4438
107.0310,56.9795,171.5991
99.5660,51.7510,163.2620
